date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:58:33	2608/2608	U-----	200	untouched ('')	text/xml	date:Wed,%2022%20Jan%202020%2021:51:02%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F01%2F09%2Fwelcome-to-the-updated-kill-town-death-fest-2019-website%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed13c1	(from http://killtowndeathfest.com/2019/01/09/welcome-to-the-updated-kill-town-death-fest-2019-website/)
22:58:34	2518/2518	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:33%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F01%2F09%2Fwelcome-to-the-updated-kill-town-death-fest-2019-website%2F	killtowndeathfest.com/wp-json/oembed/1.0/embedef0b.json	(from http://killtowndeathfest.com/2019/01/09/welcome-to-the-updated-kill-town-death-fest-2019-website/)
22:58:34	947/947	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22c297f6801ae742b25086861a2fc8ba40%22	http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/feed/	killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/feed/index.html	(from http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/)
22:58:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:34%20GMT	http://killtowndeathfest.com/?p=252	killtowndeathfest.com/indexa943.html	(from http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/)
22:58:35	2590/2590	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:34%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F05%2Fannouncement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed56bf.json	(from http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/)
22:58:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:35%20GMT	http://killtowndeathfest.com/?p=241	killtowndeathfest.com/index03e1.html	(from http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/)
22:58:36	932/932	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%225a2203a93e262d0909562e58bc62ece8%22	http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/feed/	killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/feed/index.html	(from http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/)
22:58:36	2680/2680	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:35%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F05%2Fannouncement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedb950	(from http://killtowndeathfest.com/2018/02/05/announcement-27-sempternal-dusk-us-for-the-first-time-ever-in-europe/)
22:58:36	2565/2565	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:51:05%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F04%2Fannouncement-26-mortiferum-us-for-the-first-time-ever-in-europe%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed1440.json	(from http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/)
22:58:37	2655/2655	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:36%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F04%2Fannouncement-26-mortiferum-us-for-the-first-time-ever-in-europe%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed82c2	(from http://killtowndeathfest.com/2018/02/04/announcement-26-mortiferum-us-for-the-first-time-ever-in-europe/)
22:58:37	821/821	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22b6a8cdcba164b4a4344313834ab27328%22	http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/feed/	killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/feed/index.html	(from http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/)
22:58:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:37%20GMT	http://killtowndeathfest.com/?p=231	killtowndeathfest.com/index9873.html	(from http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/)
22:58:38	2380/2380	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:37%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F03%2Fannouncement-25-mefitic-it%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed7447.json	(from http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/)
22:58:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:38%20GMT	http://killtowndeathfest.com/?p=225	killtowndeathfest.com/indexfa80.html	(from http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/)
22:58:39	832/832	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22e672d9e313508789e93e64347dd2e567%22	http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/feed/	killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/feed/index.html	(from http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/)
22:58:39	2470/2470	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:38%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F03%2Fannouncement-25-mefitic-it%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedb7cc	(from http://killtowndeathfest.com/2018/02/03/announcement-25-mefitic-it/)
22:58:39	2487/2487	U-----	200	untouched ('')	text/xml	date:Wed,%2022%20Jan%202020%2021:51:10%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F02%2Fannouncement-24-deiquisitor-dk%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed399e	(from http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/)
22:58:40	2397/2397	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:39%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F02%2Fannouncement-24-deiquisitor-dk%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed6cce.json	(from http://killtowndeathfest.com/2018/02/02/announcement-24-deiquisitor-dk/)
22:58:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:40%20GMT	http://killtowndeathfest.com/?p=220	killtowndeathfest.com/index156c.html	(from http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/)
22:58:41	2516/2516	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:40%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F01%2Fannouncement-23-first-european-show-ever-of-fetid-us%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed2f10.json	(from http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/)
22:58:41	901/901	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22ce4899b5b55037fd41e5deac20f3e605%22	http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/feed/	killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/feed/index.html	(from http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/)
22:58:42	2606/2606	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:41%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F02%2F01%2Fannouncement-23-first-european-show-ever-of-fetid-us%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embede427	(from http://killtowndeathfest.com/2018/02/01/announcement-23-first-european-show-ever-of-fetid-us/)
22:58:42	827/827	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%223de9282b2b9eb70f965565fe044e3701%22	http://killtowndeathfest.com/2018/01/21/announcement-12-reptilian-no/feed/	killtowndeathfest.com/2018/01/21/announcement-12-reptilian-no/feed/index.html	(from http://killtowndeathfest.com/2018/01/21/announcement-12-reptilian-no/)
22:58:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:42%20GMT	http://killtowndeathfest.com/?p=162	killtowndeathfest.com/indexbbc7.html	(from http://killtowndeathfest.com/2018/01/21/announcement-12-reptilian-no/)
22:58:43	2390/2390	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:42%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F21%2Fannouncement-12-reptilian-no%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed00c9.json	(from http://killtowndeathfest.com/2018/01/21/announcement-12-reptilian-no/)
22:58:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:43%20GMT	http://killtowndeathfest.com/?p=157	killtowndeathfest.com/index5791.html	(from http://killtowndeathfest.com/2018/01/20/ktdf-on-spotify/)
22:58:44	790/790	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%224be7e5f29530e62f81d266361a4ab99e%22	http://killtowndeathfest.com/2018/01/20/ktdf-on-spotify/feed/	killtowndeathfest.com/2018/01/20/ktdf-on-spotify/feed/index.html	(from http://killtowndeathfest.com/2018/01/20/ktdf-on-spotify/)
22:58:44	2480/2480	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:43%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F21%2Fannouncement-12-reptilian-no%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed4ae1	(from http://killtowndeathfest.com/2018/01/21/announcement-12-reptilian-no/)
22:58:44	2327/2327	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:51:15%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F20%2Fktdf-on-spotify%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed6829.json	(from http://killtowndeathfest.com/2018/01/20/ktdf-on-spotify/)
22:58:45	2419/2419	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:44%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F20%2Fktdf-on-spotify%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedf89d	(from http://killtowndeathfest.com/2018/01/20/ktdf-on-spotify/)
22:58:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:45%20GMT	http://killtowndeathfest.com/?p=154	killtowndeathfest.com/index87e6.html	(from http://killtowndeathfest.com/2018/01/20/announcement-11-spectral-voice-us/)
22:58:46	2421/2421	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:45%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F20%2Fannouncement-11-spectral-voice-us%2F	killtowndeathfest.com/wp-json/oembed/1.0/embedd8db.json	(from http://killtowndeathfest.com/2018/01/20/announcement-11-spectral-voice-us/)
22:58:46	844/844	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%2290be633bce8d44103d194d37aaa9a185%22	http://killtowndeathfest.com/2018/01/20/announcement-11-spectral-voice-us/feed/	killtowndeathfest.com/2018/01/20/announcement-11-spectral-voice-us/feed/index.html	(from http://killtowndeathfest.com/2018/01/20/announcement-11-spectral-voice-us/)
22:58:46	2511/2511	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:46%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F20%2Fannouncement-11-spectral-voice-us%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed74dc	(from http://killtowndeathfest.com/2018/01/20/announcement-11-spectral-voice-us/)
22:58:47	841/841	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%222028db75ac6b3c62aa4cae6197c940a7%22	http://killtowndeathfest.com/2018/01/19/announcement-10-wormridden-jp-dk/feed/	killtowndeathfest.com/2018/01/19/announcement-10-wormridden-jp-dk/feed/index.html	(from http://killtowndeathfest.com/2018/01/19/announcement-10-wormridden-jp-dk/)
22:58:47	2419/2419	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:51:19%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F19%2Fannouncement-10-wormridden-jp-dk%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed61f9.json	(from http://killtowndeathfest.com/2018/01/19/announcement-10-wormridden-jp-dk/)
22:58:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:47%20GMT	http://killtowndeathfest.com/?p=144	killtowndeathfest.com/index421d.html	(from http://killtowndeathfest.com/2018/01/19/announcement-10-wormridden-jp-dk/)
22:58:48	2506/2506	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:47%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F19%2Fannouncement-10-wormridden-jp-dk%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedfe5b	(from http://killtowndeathfest.com/2018/01/19/announcement-10-wormridden-jp-dk/)
22:58:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:48%20GMT	http://killtowndeathfest.com/?p=139	killtowndeathfest.com/indexb4d2.html	(from http://killtowndeathfest.com/2018/01/18/announcement-9-rippikoulu-fin/)
22:58:49	2401/2401	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:48%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F18%2Fannouncement-9-rippikoulu-fin%2F	killtowndeathfest.com/wp-json/oembed/1.0/embede32a.json	(from http://killtowndeathfest.com/2018/01/18/announcement-9-rippikoulu-fin/)
22:58:49	832/832	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22b45f540a5e746c815b1af8adf94917cd%22	http://killtowndeathfest.com/2018/01/18/announcement-9-rippikoulu-fin/feed/	killtowndeathfest.com/2018/01/18/announcement-9-rippikoulu-fin/feed/index.html	(from http://killtowndeathfest.com/2018/01/18/announcement-9-rippikoulu-fin/)
22:58:50	2491/2491	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:49%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F18%2Fannouncement-9-rippikoulu-fin%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed4ae6	(from http://killtowndeathfest.com/2018/01/18/announcement-9-rippikoulu-fin/)
22:58:50	829/829	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22998f4be45eb3ccc9e484a061e05500fe%22	http://killtowndeathfest.com/2018/01/17/announcement-8-grave-miasma/feed/	killtowndeathfest.com/2018/01/17/announcement-8-grave-miasma/feed/index.html	(from http://killtowndeathfest.com/2018/01/17/announcement-8-grave-miasma/)
22:58:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:50%20GMT	http://killtowndeathfest.com/?p=132	killtowndeathfest.com/index31a3.html	(from http://killtowndeathfest.com/2018/01/17/announcement-8-grave-miasma/)
22:58:51	2400/2400	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:50%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F17%2Fannouncement-8-grave-miasma%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed34ef.json	(from http://killtowndeathfest.com/2018/01/17/announcement-8-grave-miasma/)
22:58:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:51%20GMT	http://killtowndeathfest.com/?p=125	killtowndeathfest.com/index5070.html	(from http://killtowndeathfest.com/2018/01/16/announcement-6-phrenelith-dk/)
22:58:52	827/827	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%227dadb28a7bf1081185bc62f45c11b2f8%22	http://killtowndeathfest.com/2018/01/16/announcement-6-phrenelith-dk/feed/	killtowndeathfest.com/2018/01/16/announcement-6-phrenelith-dk/feed/index.html	(from http://killtowndeathfest.com/2018/01/16/announcement-6-phrenelith-dk/)
22:58:52	2490/2490	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:51%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F17%2Fannouncement-8-grave-miasma%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed436f	(from http://killtowndeathfest.com/2018/01/17/announcement-8-grave-miasma/)
22:58:52	2480/2480	U-----	200	untouched ('')	text/xml	date:Wed,%2022%20Jan%202020%2021:51:26%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F16%2Fannouncement-6-phrenelith-dk%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedcd8f	(from http://killtowndeathfest.com/2018/01/16/announcement-6-phrenelith-dk/)
22:58:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:52%20GMT	http://killtowndeathfest.com/?p=119	killtowndeathfest.com/index7737.html	(from http://killtowndeathfest.com/2018/01/15/119/)
22:58:53	2390/2390	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:52%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F16%2Fannouncement-6-phrenelith-dk%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed187a.json	(from http://killtowndeathfest.com/2018/01/16/announcement-6-phrenelith-dk/)
22:58:53	786/786	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%224fc06909ba6e14d538f9421672d502c0%22	http://killtowndeathfest.com/2018/01/15/119/feed/	killtowndeathfest.com/2018/01/15/119/feed/index.html	(from http://killtowndeathfest.com/2018/01/15/119/)
22:58:53	2457/2457	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:53%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F15%2F119%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embed1585	(from http://killtowndeathfest.com/2018/01/15/119/)
22:58:54	2367/2367	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:53%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F15%2F119%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed01b8.json	(from http://killtowndeathfest.com/2018/01/15/119/)
22:58:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:54%20GMT	http://killtowndeathfest.com/?p=110	killtowndeathfest.com/index5f87.html	(from http://killtowndeathfest.com/2018/01/14/announcement-5-venenum-d/)
22:58:55	2370/2370	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:58:54%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F14%2Fannouncement-5-venenum-d%2F	killtowndeathfest.com/wp-json/oembed/1.0/embedbd21.json	(from http://killtowndeathfest.com/2018/01/14/announcement-5-venenum-d/)
22:58:55	815/815	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22beee99d3eb0cdcf5873d56fa9e9b8d52%22	http://killtowndeathfest.com/2018/01/14/announcement-5-venenum-d/feed/	killtowndeathfest.com/2018/01/14/announcement-5-venenum-d/feed/index.html	(from http://killtowndeathfest.com/2018/01/14/announcement-5-venenum-d/)
22:58:56	2460/2460	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:55%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F14%2Fannouncement-5-venenum-d%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedbe02	(from http://killtowndeathfest.com/2018/01/14/announcement-5-venenum-d/)
22:58:56	869/869	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22e765540b4b697d5312dce240e0e6f9fc%22	http://killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/feed/	killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/feed/index.html	(from http://killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/)
22:58:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:58:56%20GMT	http://killtowndeathfest.com/?p=104	killtowndeathfest.com/index9430.html	(from http://killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/)
22:58:57	20608/20608	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:58:56%20GMT	http://killtowndeathfest.com/2018/01/12/pissgrave-us-to-hit-ktdf-as-3rd-announcement/	killtowndeathfest.com/2018/01/12/pissgrave-us-to-hit-ktdf-as-3rd-announcement/index.html	(from http://killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/)
22:58:57	2456/2456	U-----	200	untouched ('')	application/json	date:Wed,%2022%20Jan%202020%2021:51:31%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F13%2Fhooded-menace-to-headline-the-gloomy-sunday%2F	killtowndeathfest.com/wp-json/oembed/1.0/embed0808.json	(from http://killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/)
22:58:58	2546/2546	U--MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2021:58:57%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2018%2F01%2F13%2Fhooded-menace-to-headline-the-gloomy-sunday%2F&format=xml	killtowndeathfest.com/wp-json/oembed/1.0/embedc2a7	(from http://killtowndeathfest.com/2018/01/13/hooded-menace-to-headline-the-gloomy-sunday/)
22:58:58	20773/20773	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:58:57%20GMT	http://killtowndeathfest.com/2018/01/11/necrot-to-play-first-ever-european-show-at-ktdf-vi/	killtowndeathfest.com/2018/01/11/necrot-to-play-first-ever-european-show-at-ktdf-vi/index.html	(from http://killtowndeathfest.com/2018/01/page/3/)
22:58:59	19292/19292	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:58:58%20GMT	http://killtowndeathfest.com/2018/01/10/73/	killtowndeathfest.com/2018/01/10/73/index.html	(from http://killtowndeathfest.com/2018/01/page/3/)
22:58:59	21242/21242	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:58:58%20GMT	http://killtowndeathfest.com/2018/01/10/77/	killtowndeathfest.com/2018/01/10/77/index.html	(from http://killtowndeathfest.com/2018/01/page/3/)
22:59:00	51963/51963	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:58:59%20GMT	http://killtowndeathfest.com/author/ktdf2018/page/5/	killtowndeathfest.com/author/ktdf2018/page/5/index.html	(from http://killtowndeathfest.com/author/ktdf2018/page/4/)
22:59:00	22647/22647	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2021:58:59%20GMT	http://killtowndeathfest.com/2018/01/10/kill-town-death-fest-vi-the-resurrection/	killtowndeathfest.com/2018/01/10/kill-town-death-fest-vi-the-resurrection/index.html	(from http://killtowndeathfest.com/2018/01/page/3/)
22:59:01	930/930	U--MCZ	200	updated ('OK')	application/rss+xml	etag:W/%22e4141a9ca9d4b6629e928884d5c38bdd%22	http://killtowndeathfest.com/2019/01/11/announcement-2-for-the-first-time-in-europe-ever-tomb-mold-can/feed/	killtowndeathfest.com/2019/01/11/announcement-2-for-the-first-time-in-europe-ever-tomb-mold-can/feed/index.html	(from http://killtowndeathfest.com/2019/01/11/announcement-2-for-the-first-time-in-europe-ever-tomb-mold-can/)
22:59:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202020%2021:59:01%20GMT	http://killtowndeathfest.com/?p=420	killtowndeathfest.com/index17d3.html	(from http://killtowndeathfest.com/2019/01/11/announcement-2-for-the-first-time-in-europe-ever-tomb-mold-can/)
22:59:02	2563/2563	U--MCZ	200	updated ('OK')	application/json	date:Wed,%2022%20Jan%202020%2021:59:01%20GMT	http://killtowndeathfest.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fkilltowndeathfest.com%2F2019%2F01%2F11%2Fannouncement-2-for-the-first-time-in-europe-ever-tomb-mold-can%2F	killtowndeathfest.com/wp-json/oembed/1.0/embedf31a.json	(from http://killtowndeathfest.com/2019/01/11/announcement-2-for-the-first-time-in-europe-ever-tomb-mold-can/)
